-8.75709071821258e-05	4.83289179278568e-05	9.67885247564617e-05	-2.69814414799619e-05	4.54788910887559e-06	-1.25226158037797e-05	-6.26917918903353e-05	-3.12430096859640e-05	8.66390500703899e-05	0.000108993914686714	-0.000210838729978509	-8.21287336495046e-05	-0.000247383876748172	-4.88884394836108e-05	-0.000272629691747852
-7.38993923341396e-05	3.10096915221149e-05	-7.67274950668606e-05	1.12272376983388e-05	5.41150754833149e-05	6.07572167233096e-05	0.000135250335937317	0.000158812520584683	0.000115340008817304	-3.89329971271229e-05	0.000137109541469451	-5.40966231062929e-06	0.000126828105769273	0.000192699794543406	0.000157276204615527
6.32958542840778e-05	9.00255415827419e-05	9.92942607437437e-05	-0.000131227388648611	0.000119889530750061	-0.000132164462261570	0.000167192404264278	8.35678457471639e-05	-7.55656977812597e-06	0.000148453404981108	0.000117330063122426	-1.37816022570931e-06	0.000168804119921994	-0.000139989374960622	-6.93139125957039e-05
-0.000168278834109501	-0.000141372353294008	-0.000161553550348121	4.17708566696240e-05	-0.000179197493253275	0.000140195736046129	-1.25145368885724e-05	9.48656958321039e-06	6.55229981484586e-05	-8.82501622631958e-05	7.37676699640151e-05	5.75373816675309e-05	-6.51377156888002e-05	0.000125890116767268	9.85586399073797e-05
8.37827112271417e-05	4.88738421485704e-05	0.000132318548790664	-0.000113689285000851	0.000151036293633895	-0.000171243168135156	-0.000123649966855508	9.45326799728090e-05	-0.000341084422774872	8.65777831762683e-05	-2.19155724261422e-05	-1.11464888631931e-05	9.77515590777323e-05	-0.000146414978567183	6.02699265149205e-05
-0.000234185143486717	-6.05094516017992e-05	-0.000158371057176196	2.25781844430971e-05	-0.000121819042183072	9.52959800698080e-05	-7.97839754140901e-06	-8.76906296188535e-05	4.29456331897618e-06	-3.50556553848528e-05	-0.000151271415928943	1.36626609419063e-05	-0.000100495086711215	0.000195508512742256	-1.48026401959787e-05
0.000115545978806650	-7.86052111342383e-05	0.000168232297797485	-0.000176198813195208	3.59681609527762e-05	-0.000283747276959721	-2.10201904952422e-05	-4.16630677978273e-05	-0.000212593595484291	-0.000209395715104269	-1.78443436159019e-05	-1.72186137679855e-05	-5.92967734248459e-05	-0.000175387143781702	-6.51766380536050e-05
-6.01666588764676e-05	0.000135825081922544	-0.000146023434746600	9.76237442734250e-05	-5.01835761958393e-05	0.000188641396928775	-6.35798784611300e-05	-7.43339425173012e-06	6.78167357391369e-05	-6.86506906648562e-05	3.20795860247348e-05	-7.78753257613672e-05	-9.79791764395367e-05	2.90572811720351e-06	-0.000115126817627841
0.000143544841110471	-0.000131580662450379	0.000144773125850184	6.05571195549571e-05	0.000107820239091672	-7.71083775073529e-06	0.000169740832479629	-0.000167609521092856	-2.31233904086458e-05	1.90822486892780e-05	-5.36947335020659e-05	6.53207226220380e-05	-0.000199620802987000	8.54293634794841e-05	-0.000130505448975818
-3.29315876299560e-05	0.000135668490429812	-6.75150726724154e-05	-0.000101453521957454	-1.42510588519959e-05	0.000180436794476541	8.91124926842830e-05	-2.20869779357665e-06	0.000115802209313473	1.87366893028283e-05	7.73841174185586e-05	3.01284224820715e-05	0.000179415873586479	4.89723298680264e-05	-5.21894610812002e-05
0.000127982344035614	-0.000143529176097694	0.000126445468176639	5.55470234696480e-05	0.000138504722220701	-7.68610106087187e-06	-0.000138388728154493	-1.39751707606879e-05	8.76566287717584e-05	4.33325170616362e-05	-2.50520036074273e-05	0.000106535019277901	-2.06003229661264e-05	7.32730145760859e-05	0.000116264490735636
-0.000122238182245461	3.36696476292692e-05	-6.37388795576649e-05	-2.61889360393949e-05	-3.99399201190743e-05	6.32652521424793e-05	3.42591924051860e-05	7.74090857176388e-05	-0.000182421505822798	0.000145910050580664	0.000133230051792814	-3.81178256405469e-05	0.000109809607360464	-4.08660417969082e-05	1.56262229575728e-05
-9.49016297393898e-06	-9.03461705162278e-06	3.11038685343651e-05	-0.000120681152040942	4.36263514939982e-05	-0.000170415081014113	-7.30561647640479e-05	-0.000169965403855761	0.000218475268551059	-0.000109700774929599	-0.000133427636232504	5.89747449604971e-05	-9.67317882166129e-05	0.000118262832034631	7.65030059553142e-05
-4.33214514461891e-05	-0.000145241190596836	1.56550533765623e-05	6.45343648025759e-05	-4.39209647889909e-05	5.76486220447654e-05	2.10398455329653e-05	-1.34526051468789e-05	-3.25018995619619e-05	-0.000153336440962428	0.000142927002585599	-0.000116824961195457	0.000201520348725046	-0.000164970597721164	-1.16029839127140e-05
0.000179737219715151	0.000126644904735873	0.000102822777808022	2.88394759439219e-05	-1.30931958352884e-05	-0.000131949422478856	-4.06133250524036e-05	-1.79986720208005e-05	-7.95581468049575e-05	0.000156308920738135	-0.000103571136563139	-4.31044779905165e-06	-0.000138143836228419	4.85469034129746e-05	-3.89845109308337e-06
